File,ID,English,Vietnamese
GameTextEvent,3897,"If we go on the offensive, we can\ncatch them unawares, don't ya\nthink?",""
GameTextEvent,3898,"...A sound argument.",""
GameTextEvent,3899,"What about you?",""
GameTextEvent,113705,"Infiltrate the bandits' hideout?",""
GameTextEvent,3900,"Seriously? C'mon, even this\nstubborn swordsman is on\nboard!",""
GameTextEvent,111377,"Think it over, will ya?",""
GameTextEvent,3901,"Now we're talking.",""
GameTextEvent,3902,"Their hideout is in a cave nearby.",""
GameTextEvent,3904,"C'mon, heroes!\nLet's get a move on!",""
GameTextEvent,3905,"Say, El.",""
GameTextEvent,3906,"You said your journey was about\nprotecting Edoras, right?",""
GameTextEvent,3907,"But you're heading east,\ntoward the desert.",""
GameTextEvent,3908,"......",""
GameTextEvent,3909,"Why there? Is there some\nnation-saving relic to be found\nin the sands?",""
GameTextEvent,3910,"...That is not your concern.",""
GameTextEvent,3911,"Heh, don't be like that. There's\ngonna be some kind of secret\nmeeting, right?",""
GameTextEvent,3912,"......!",""
GameTextEvent,3913,"That's the rumor, anyway.",""
GameTextEvent,3914,"A clandestine meeting between\nPardis III and King Solon.",""
GameTextEvent,3915,"Edoras, Riven, and Altinia...",""
GameTextEvent,3916,"The nonaggression pact between\nthe three is on shaky ground.",""
GameTextEvent,3917,"At least, that's what a little bird\ntold me...",""
GameTextEvent,3918,"Charles... Who are you, really?",""
GameTextEvent,3919,"Like I said, I'm a traveler.",""
GameTextEvent,3920,"A simple traveler could not come\nby such information so easily.",""
GameTextEvent,3921,"...I think we've got an appetizer\nto finish before we get to the\nmain course.",""
GameTextEvent,3922,"......",""
GameTextEvent,3923,"Let's go, El.",""
GameTextEvent,3924,"!!",""
GameTextEvent,3925,"You lot!\nWhat're you doin' here!?",""
GameTextEvent,3926,"We got tired of waiting.",""
GameTextEvent,3927,"A surprise attack...\nHopin' to catch us unawares, eh?",""
GameTextEvent,3928,"Heh, not as dumb as you look.",""
GameTextEvent,3929,"...On your guard!",""
GameTextEvent,3930,"Hope you're ready for a fight,\ngreenhorns.",""
GameTextEvent,3931,"Looks like ya got us...\nWell? Finish the deed.",""
GameTextEvent,3932,"......",""
GameTextEvent,3933,"We ain't the sort to beg for our\nlives, if that's what yer waitin' for.",""
GameTextEvent,3934,"We were once swordsmen of\na small country before we turned\nto banditry.",""
GameTextEvent,3935,"A small country?",""
GameTextEvent,3937,"For many years, we built our\nrelationship with the neighboring\nkingdom...",""
GameTextEvent,3938,"But not long ago...King Riven\nchanged.",""
GameTextEvent,3939,"He began conquerin' his neighbors,\none after the next.",""
GameTextEvent,3940,"Hah...haha...",""
GameTextEvent,3941,"Damn that mad king! How many lands\ndoes he hafta gobble up to be satisfied?",""
GameTextEvent,3942,"......",""
GameTextEvent,3943,"You're wearing the armor\nof Edoras.",""
GameTextEvent,3944,"Picked it off a corpse.",""
GameTextEvent,3945,"...I am from Edoras.",""
GameTextEvent,3946,"So you've got a tyrant king\nof your own, then.",""
GameTextEvent,3947,"Nonaggression's just a word.\nIt doesn't mean a thing.",""
GameTextEvent,3948,"All kings wanna conquer their\nneighbors and fatten up their\nown lands.",""
GameTextEvent,3949,"Orsterra's on 'er last legs...",""
GameTextEvent,3950,"......",""
GameTextEvent,3951,"I won't let that happen.",""
GameTextEvent,3952,"...Enough talk. Finish us.",""
GameTextEvent,3953,"...No. Live, and make a better life\nfor yourselves.",""
GameTextEvent,3955,"Here's where I'd call you naïve, El.",""
GameTextEvent,3956,"...Except, I agree.",""
GameTextEvent,3957,"Charles...",""
GameTextEvent,3958,"We'll hand you over to the villagers.\nSee if you can't make amends there.",""
GameTextEvent,3960,"And someday...\nI want you to return to Riven.",""
GameTextEvent,3961,"......?",""
GameTextEvent,3962,"You may find a different land\nthan the one you left.",""
GameTextEvent,3963,"This village should be safe now.",""
GameTextEvent,3964,"Please, allow us to thank you\nsomehow...",""
GameTextEvent,3965,"No need. Take care of yourselves.",""
GameTextEvent,3966,"...Perhaps I'll head east for\nthe desert as well.",""
GameTextEvent,3967,"It's almost time for that main course.",""
GameTextEvent,3968,"Say, El...",""
GameTextEvent,3969,"What's your interest in this\nsecret meeting?",""
GameTextEvent,3970,"......",""
GameTextEvent,3971,"I've learned of an ulterior motive\nbehind it all.",""
GameTextEvent,3972,"While masquerading as\npeacemaker...",""
GameTextEvent,3973,"Pardis plans to assassinate\nKing Solon.",""
GameTextEvent,3974,"The people of my land have had\ntheir fill of war.",""
GameTextEvent,3975,"I must stop the assassination\nand prevent the bloodshed it\nwould bring.",""
GameTextEvent,3976,"......",""
GameTextEvent,3978,"And so I ask you again, Charles.",""
GameTextEvent,3979,"Who are you, truly? What is\nyour interest in this clandestine\nmeeting?",""
GameTextEvent,3980,"......",""
GameTextEvent,3981,"...I hail from Riven.",""
GameTextEvent,3982,"And I have my own reasons for\nwanting to put a stop to all this.",""
GameTextEvent,3983,"Suffice to say, you and I share\na common goal.",""
GameTextEvent,3984,"What say we work together?",""
GameTextEvent,3985,"......",""
GameTextEvent,3986,"There's a lot we don't know about\nCharles. But he can handle himself,\nthat's for certain.",""
GameTextEvent,111378,"He knows more than he lets on,\nbut...",""
GameTextEvent,3987,"I think we should let him come\nwith us. What do you say?",""
GameTextEvent,113706,"Join up with Charles?",""
GameTextEvent,3988,"You are right to be cautious...",""
GameTextEvent,3989,"But we'll be stronger together.\nI'm sure of it.",""
GameTextEvent,3990,"So I ask again...",""
GameTextEvent,3991,"Thank you,\n<chara_name>.",""
GameTextEvent,3992,"You ready? We're headed for\nthe desert town of Sunshade.",""
GameTextEvent,3993,"Let's move out, heroes!",""
GameTextEvent,3994,"King Riven.",""
GameTextEvent,3995,"The secret meeting is upon us.",""
GameTextEvent,3996,"...Both foolish kings will be there,\nall but unguarded.",""
GameTextEvent,3997,"It is quite the opportunity,\nYour Majesty.",""
GameTextEvent,3998,"We can bury two kings in\nthe sands...",""
GameTextEvent,3999,"Then invade the helpless\nKingdom of Altinia.",""
GameTextEvent,4000,"Once we have Altinia,\nEdoras will soon fall...",""
GameTextEvent,4001,"And you shall become the one\ntrue king of Orsterra.",""
GameTextEvent,4002,"......",""
GameTextEvent,4003,"Very well. Mobilize our troops.",""
GameTextEvent,4004,"Soon all of Orsterra will belong\nto Riven.",""
GameTextEvent,4005,"A most wise decision,\nYour Majesty.",""
GameTextEvent,4006,"Hyeh hyeh hyeh...",""
GameTextEvent,4027,"...Your Majesty.",""
GameTextEvent,4028,"The soldiers are heading east.",""
GameTextEvent,4029,"They make for Sunshade, then...",""
GameTextEvent,4031,"A fitting grave for those foolish\nkings.",""
GameTextEvent,4032,"Overwhelm my enemies,\nmy wild steeds!",""
GameTextEvent,4033,"King Pardis III and King Solon...",""
GameTextEvent,4034,"I will have both their heads...",""
GameTextEvent,4035,"King Riven has sent",""
GameTextEvent,111380,"the bulk of his forces to Sunshade.",""
GameTextEvent,111381,"The United Kingdom of Triblia, which governs",""
GameTextEvent,111382,"the Sunlands, is in the midst of civil war,",""
GameTextEvent,111383,"and can do no more than watch Riven's troops advance.",""
GameTextEvent,111384,"The troops were dispatched at the behest of",""
GameTextEvent,111385,"Prime Minister Raum, not wishing to miss the opportunity.",""
GameTextEvent,111386,"On this fateful day...",""
GameTextEvent,4036,"...the course of Orsterran history",""
GameTextEvent,4037,"would change forever.",""
GameTextEvent,4052,"We're here. Sunshade.",""
GameTextEvent,4053,"Now to seek out the location\nof this secret meeting...",""
GameTextEvent,4054,"Oh, my.\nAren't you attractive?",""
GameTextEvent,4055,"Fancy a drink? I'm dancing\nat the tavern tonight...",""
GameTextEvent,4056,"...I'm not interested.",""
GameTextEvent,4057,"Hmph! How rude...",""
GameTextEvent,4058,"Oh, come on!\nAre you some kind of saint?",""
GameTextEvent,4059,"She might have known something!",""
GameTextEvent,111387,"What a waste, am I right?",""
GameTextEvent,4060,"......",""
GameTextEvent,4061,"Is this really the sort of place\nfor a secret meeting?",""
GameTextEvent,4062,"Places like this are perfect\nfor them, my friend.",""
GameTextEvent,4063,"The United Kingdom of Triblia is\nmade up of twelve different clans.",""
GameTextEvent,4064,"They're ruled by King Khalim,\nbut the capital city of Marsalim\nis far from here.",""
GameTextEvent,4065,"A lot of things go unnoticed\nin a town like this.",""
GameTextEvent,4066,"Things good, and bad...",""
GameTextEvent,4067,"I know not where you were\neducated, but your knowledge\nis impressive.",""
GameTextEvent,4068,"Wow, that was almost a compliment.",""
GameTextEvent,4069,"...Almost, yes. Let us find King Solon.",""
GameTextEvent,4070,"I must inform him of the\nassassination plot before the\nmeeting begins.",""
GameTextEvent,4071,"Let's get going, then.",""
GameTextEvent,4038,"...You there.",""
GameTextEvent,4039,"My, how beautiful you are...",""
GameTextEvent,4040,"Could I trouble you for\nsome water?",""
GameTextEvent,4041,"In my long journey from the east,\nI've exhausted my water supply.",""
GameTextEvent,4042,"Yes, of course.",""
GameTextEvent,4043,"Thank you.",""
GameTextEvent,4044,"They say the desert parches even\nthe hearts of its maidens, but it\nseems they were wrong.",""
GameTextEvent,4045,"Your heart is like a wellspring,\nflowing over...",""
GameTextEvent,4046,"I...",""
GameTextEvent,4047,"Trompeur!",""
GameTextEvent,4048,"I swear, I take my eyes off you\nfor one second...",""
GameTextEvent,4049,"We must go.\nWe have business to attend to.",""
GameTextEvent,4050,"Yes, Mendoza...I know.",""
GameTextEvent,4051,"Most important business...",""
GameTextEvent,4072,"That merchant...",""
GameTextEvent,111388,"Wait here.",""
GameTextEvent,113456,"What are you doing, El?",""
GameTextEvent,113457,"If we all go, it will raise suspicion.",""
GameTextEvent,113458,"Leave it to me. I have an idea.",""
GameTextEvent,4073,"Hello there, traveler!\nCare for an apple?",""
GameTextEvent,4074,"No, thank you.\nMy name is El, a swordsman.",""
GameTextEvent,4075,"And you are King Solon, I presume.",""
GameTextEvent,4076,"......",""
GameTextEvent,4079,"...Stand back.",""
GameTextEvent,4080,"Who are you?",""
GameTextEvent,4081,"A swordsman from the\nKingdom of Edoras.",""
GameTextEvent,4082,"I wish to speak with His Majesty\nKing Solon. I mean no harm.",""
GameTextEvent,4084,"!",""
GameTextEvent,4085,"...Lower your weapons.",""
GameTextEvent,4086,"Good swordsman...you presume\nright. I will hear you out.",""
GameTextEvent,4087,"I am King Solon of Altinia.",""
GameTextEvent,4088,"What is it that you would speak\nwith me about?",""
GameTextEvent,4089,"Your Majesty, at the forthcoming\nsummit...",""
GameTextEvent,4090,"Pardis III will seek to take control\nof Altinia.",""
GameTextEvent,4091,"What!?",""
GameTextEvent,4092,"......",""
GameTextEvent,4093,"You would make a mockery\nof this sacred occasion!?",""
GameTextEvent,4094,"Calm yourself, Mendoza.",""
GameTextEvent,4095,"How did you come by this\ninformation?",""
GameTextEvent,113459,"I overheard esteemed persons\nin Edoras speaking of it.",""
GameTextEvent,113460,"But why tell me?\nAm I not your enemy?",""
GameTextEvent,4096,"......",""
GameTextEvent,4097,"Edoras would lose trust if\nthey attacked you and broke\nthe pact.",""
GameTextEvent,4098,"We would make an enemy\nof the entire realm.",""
GameTextEvent,113461,"......",""
GameTextEvent,4099,"I wish only to bring peace to\nmy homeland.",""
GameTextEvent,4100,"I won't let King Pardis's mad\nambition destroy us.",""
GameTextEvent,111390,"To do that, I need the aid of the\nwise king who forged the pact\nmany said was impossible...",""
GameTextEvent,4101,"I need <i>your</> aid, King Solon.",""
GameTextEvent,4102,"Are your intentions the same?",""
GameTextEvent,4103,"Well, I'm from Riven, y'see...",""
GameTextEvent,4104,"It won't do for us to have King Pardis\ngo unchecked either.",""
GameTextEvent,111391,"And this one...",""
GameTextEvent,111392,"Seems they've got some business\nwith that king as well.",""
GameTextEvent,4105,"......",""
GameTextEvent,4106,"Very well. I shall trust you.",""
GameTextEvent,4107,"B-but Your Majesty!",""
GameTextEvent,4108,"To tell the truth, I had my own\nsuspicions about this summit.",""
GameTextEvent,4110,"But also...",""
GameTextEvent,4111,"......?",""
GameTextEvent,4112,"Haha... I suppose I've taken\na liking to you three.",""
GameTextEvent,113462,"But understand this:\nI shall not run.",""
GameTextEvent,4113,"The summit is set to take place\nat a tavern in town.",""
GameTextEvent,4114,"I must say, the thought of being\nprotected by only an old soldier\ngives me pause.",""
GameTextEvent,111393,"You...\nYou're <chara_name>...",""
GameTextEvent,111394,"Don't look surprised. In war and\ntrade, knowledge is power.",""
GameTextEvent,113463,"News of your brave deeds has\nspread far and wide.",""
GameTextEvent,4115,"Would you be willing to join me\nat the summit?",""
GameTextEvent,4116,"I offer my support as well...\nsuch as it is.",""
GameTextEvent,4117,"As do I.",""
GameTextEvent,4118,"You have my thanks.",""
GameTextEvent,4119,"Your Majesty, this is dangerous.\nWe don't know their true\nintentions...",""
GameTextEvent,4120,"Would you doubt those whom I\nplace my trust in, Mendoza?",""
GameTextEvent,4121,"...No, Your Majesty.",""
GameTextEvent,4122,"Looks like we've reached\nan understanding.",""
GameTextEvent,4123,"Indeed...\nLet's head to the tavern.",""
GameTextEvent,4124,"......",""
GameTextEvent,4125,"I trust our honored guests are\nenjoying themselves?",""
GameTextEvent,4126,"You should know this establishment\nhas many lovely dancers.",""
GameTextEvent,4127,"Should you take a liking to one,\nsimply say the word...",""
GameTextEvent,4128,"...Pardon me.",""
GameTextEvent,4129,"My...what a beauty.",""
GameTextEvent,4130,"Your lovely visage could captivate\nthe very heart of a king.",""
GameTextEvent,4131,"Quite the silver tongue you have.",""
GameTextEvent,4132,"...Your Majesty.",""
GameTextEvent,4133,"Ahem... I fear I've some pressing\nbusiness to which I must attend.",""
GameTextEvent,4134,"But once that's sorted, mayhap\nI'll deign to buy you a drink.",""
GameTextEvent,4135,"I would be delighted.",""
GameTextEvent,4136,"Charles, your mouth is agape.",""
GameTextEvent,4137,"Mine eyes have seen a goddess...",""
GameTextEvent,4138,"Your Majesty... The fate of our\nnation hinges upon this meeting.",""
GameTextEvent,4139,"Calm yourself, Mendoza.",""
GameTextEvent,4140,"A ruler must be tolerant at\nall times.",""
GameTextEvent,4141,"That mutual spirit of tolerance has\nkept the peace between our nations.",""
GameTextEvent,4142,"At least...until today.",""
GameTextEvent,4143,"......",""
GameTextEvent,4144,"......",""
GameTextEvent,4145,"So it begins.",""
GameTextEvent,4146,"......",""
GameTextEvent,4147,"......",""
GameTextEvent,4148,"...And you are?",""
